BusAreaName,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MVABase,MWMin,MWMax,MvarMin,MvarMax,CostModel,SubIDExtra,SubName,PartFact,Heat Rate MBTU/MWh
Minnesota Northern,499832,BIT (Bituminous Coal),HIBBING 5 1,1,Closed,11.97,5.58,1.04,YES,YES,14.36,2.17,11.97,-1.46,5.58,Cubic,26239,HIBBING 5,11.97,8.083424209
Minnesota Northern,499842,BIT (Bituminous Coal),HIBBING 5 2,1,Closed,11.97,5.58,1.04,YES,YES,14.36,2.34,11.97,-1.46,5.58,Cubic,26239,HIBBING 5,11.97,8.141542002
Minnesota Northern,499842,BIT (Bituminous Coal),HIBBING 5 2,2,Open,0.0,0.0,1.04,YES,YES,14.36,5.69,11.97,-1.46,5.58,Cubic,26239,HIBBING 5,11.97,0.0
Minnesota Northern,499882,BIT (Bituminous Coal),SCHROEDER 2 1,2,Closed,84.0,39.14,1.051,YES,YES,100.8,27.72,84.0,-10.25,39.14,Cubic,26240,SCHROEDER 2,84.0,0.0
Minnesota Northern,499882,BIT (Bituminous Coal),SCHROEDER 2 1,3,Closed,84.0,39.14,1.051,YES,YES,100.8,9.4,84.0,-10.25,39.14,Cubic,26240,SCHROEDER 2,84.0,8.997436628
Minnesota Northern,499882,BIT (Bituminous Coal),SCHROEDER 2 1,1,Open,0.0,0.0,1.051,YES,YES,100.8,19.58,84.0,-10.25,39.14,Cubic,26240,SCHROEDER 2,84.0,8.932231405
Minnesota Northern,499972,NG (Natural Gas),MORA 4 5,2,Closed,4.6,1.26,1.0,YES,YES,5.52,1.47,4.6,-0.51,2.34,Cubic,26241,MORA 4,4.6,4.598903837
Minnesota Northern,499972,NG (Natural Gas),MORA 4 5,1,Closed,4.6,1.26,1.0,YES,YES,5.52,1.51,4.6,-0.51,2.34,Cubic,26241,MORA 4,4.6,4.602747909
Minnesota Northern,499982,NG (Natural Gas),MORA 4 6,1,Closed,4.6,-0.51,1.04,YES,YES,5.52,0.64,4.6,-0.51,2.34,Cubic,26241,MORA 4,4.6,4.59148804
Minnesota Northern,500012,WAT (Water),CLOQUET 6 1,4,Closed,1.55,0.6,1.04,YES,YES,1.86,0.74,1.55,-0.08,0.6,Cubic,26242,CLOQUET 6,1.55,
Minnesota Northern,500012,WAT (Water),CLOQUET 6 1,3,Closed,1.55,0.6,1.04,YES,YES,1.86,0.64,1.55,-0.08,0.6,Cubic,26242,CLOQUET 6,1.55,
Minnesota Northern,500012,WAT (Water),CLOQUET 6 1,1,Closed,1.55,0.6,1.04,YES,YES,1.86,0.54,1.55,-0.08,0.6,Cubic,26242,CLOQUET 6,1.55,
Minnesota Northern,500012,WAT (Water),CLOQUET 6 1,2,Open,0.0,0.0,1.04,YES,YES,1.86,0.61,1.55,-0.08,0.6,Cubic,26242,CLOQUET 6,1.55,
Minnesota Northern,500032,WAT (Water),CARLTON 2 1,1,Closed,12.1,4.65,1.038,YES,YES,14.52,4.7,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500042,WAT (Water),CARLTON 2 2,2,Closed,12.1,4.65,1.0405,YES,YES,14.52,5.65,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500042,WAT (Water),CARLTON 2 2,3,Closed,12.1,4.65,1.0405,YES,YES,14.52,1.74,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500042,WAT (Water),CARLTON 2 2,1,Closed,12.1,4.65,1.0405,YES,YES,14.52,2.08,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500052,WAT (Water),CARLTON 2 3,1,Closed,12.1,-0.22,1.04,YES,YES,14.52,5.32,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500062,WAT (Water),CARLTON 2 4,1,Closed,12.1,-0.22,1.04,YES,YES,14.52,3.48,12.1,-0.59,4.65,Cubic,26243,CARLTON 2,12.1,
Minnesota Northern,500122,DFO (Distillate Fuel Oil),HALSTAD 2 3,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.5,2.0,-0.24,0.93,Cubic,26244,HALSTAD 2,2.0,0.055
Minnesota Northern,500132,DFO (Distillate Fuel Oil),HALSTAD 2 4,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.89,2.0,-0.24,0.93,Cubic,26244,HALSTAD 2,2.0,0.0665
Minnesota Northern,500172,WAT (Water),PILLAGER 4 1,3,Closed,0.6,0.23,1.04,YES,YES,0.72,0.1,0.6,-0.03,0.23,Cubic,26245,PILLAGER 4,0.6,
Minnesota Northern,500172,WAT (Water),PILLAGER 4 1,1,Closed,0.6,0.23,1.04,YES,YES,0.72,0.08,0.6,-0.03,0.23,Cubic,26245,PILLAGER 4,0.6,
Minnesota Northern,500172,WAT (Water),PILLAGER 4 1,2,Open,0.0,0.0,1.04,YES,YES,0.72,0.27,0.6,-0.03,0.23,Cubic,26245,PILLAGER 4,0.6,
Minnesota Northern,500222,BIT (Bituminous Coal),SILVER BAY 3 4,1,Closed,65.8,30.66,1.0525,YES,YES,78.96,24.55,65.8,-8.03,30.66,Cubic,26246,SILVER BAY 3,65.8,8.835450696
Minnesota Northern,500232,BIT (Bituminous Coal),SILVER BAY 3 5,1,Closed,65.8,30.66,1.0525,YES,YES,78.96,28.28,65.8,-8.03,30.66,Cubic,26246,SILVER BAY 3,65.8,8.723289153
Minnesota Northern,500262,DFO (Distillate Fuel Oil),MOORHEAD 6 1,3,Closed,2.3,-0.28,1.04,YES,YES,2.76,0.7,2.3,-0.28,1.07,Cubic,26247,MOORHEAD 6,2.3,0.079
Minnesota Northern,500262,DFO (Distillate Fuel Oil),MOORHEAD 6 1,2,Closed,2.3,-0.28,1.04,YES,YES,2.76,0.48,2.3,-0.28,1.07,Cubic,26247,MOORHEAD 6,2.3,0.0605
Minnesota Northern,500262,DFO (Distillate Fuel Oil),MOORHEAD 6 1,1,Closed,2.3,-0.28,1.04,YES,YES,2.76,1.1,2.3,-0.28,1.07,Cubic,26247,MOORHEAD 6,2.3,0.067
Minnesota Northern,500272,DFO (Distillate Fuel Oil),MOORHEAD 6 2,1,Closed,2.3,-0.25,1.04,YES,YES,2.76,0.91,2.3,-0.28,1.07,Cubic,26247,MOORHEAD 6,2.3,0.0735
Minnesota Northern,500282,DFO (Distillate Fuel Oil),MOORHEAD 6 3,1,Closed,2.3,-0.25,1.04,YES,YES,2.76,0.45,2.3,-0.28,1.07,Cubic,26247,MOORHEAD 6,2.3,0.0595
Minnesota Northern,500332,DFO (Distillate Fuel Oil),NORTH BRANCH 7 2,2,Closed,2.2,1.03,1.0475,YES,YES,2.64,0.71,2.2,-0.27,1.03,Cubic,26248,NORTH BRANCH 7,2.2,0.068
Minnesota Northern,500332,DFO (Distillate Fuel Oil),NORTH BRANCH 7 2,1,Closed,2.2,1.03,1.0475,YES,YES,2.64,0.8,2.2,-0.27,1.03,Cubic,26248,NORTH BRANCH 7,2.2,0.0655
Minnesota Northern,500342,DFO (Distillate Fuel Oil),NORTH BRANCH 7 3,1,Closed,2.2,1.03,1.0475,YES,YES,2.64,0.43,2.2,-0.27,1.03,Cubic,26248,NORTH BRANCH 7,2.2,0.057
Minnesota Northern,500342,DFO (Distillate Fuel Oil),NORTH BRANCH 7 3,2,Closed,2.2,1.03,1.0475,YES,YES,2.64,1.0,2.2,-0.27,1.03,Cubic,26248,NORTH BRANCH 7,2.2,0.074
Minnesota Northern,500352,DFO (Distillate Fuel Oil),NORTH BRANCH 7 4,1,Closed,2.2,1.03,1.045,YES,YES,2.64,0.31,2.2,-0.27,1.03,Cubic,26248,NORTH BRANCH 7,2.2,0.0535
Minnesota Northern,500392,WAT (Water),SARTELL 5 2,1,Closed,1.55,0.17,1.0395,YES,YES,1.86,0.27,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500392,WAT (Water),SARTELL 5 2,2,Open,0.0,0.0,1.0395,YES,YES,1.86,0.33,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500402,WAT (Water),SARTELL 5 3,2,Closed,1.55,0.13,1.0405,YES,YES,1.86,0.76,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500402,WAT (Water),SARTELL 5 3,1,Closed,1.55,0.13,1.0405,YES,YES,1.86,0.51,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500412,WAT (Water),SARTELL 5 4,2,Closed,1.55,0.15,1.0405,YES,YES,1.86,0.65,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500412,WAT (Water),SARTELL 5 4,1,Closed,1.55,0.15,1.0405,YES,YES,1.86,0.64,1.55,-0.08,0.6,Cubic,26249,SARTELL 5,1.55,
Minnesota Northern,500472,NG (Natural Gas),CAMBRIDGE 25 4,1,Closed,169.2,43.54,1.041,YES,YES,203.04,33.05,169.2,-18.78,86.12,Cubic,26250,CAMBRIDGE 25,169.2,6.027439024
Minnesota Northern,500512,WAT (Water),CLOQUET 7 2,1,Open,0.0,0.0,1.04,YES,YES,0.96,0.29,0.8,-0.04,0.31,Cubic,26251,CLOQUET 7,0.8,
Minnesota Northern,500522,WAT (Water),CLOQUET 7 3,2,Closed,0.8,0.31,1.04,YES,YES,0.96,0.13,0.8,-0.04,0.31,Cubic,26251,CLOQUET 7,0.8,
Minnesota Northern,500522,WAT (Water),CLOQUET 7 3,1,Open,0.0,0.0,1.04,YES,YES,0.96,0.09,0.8,-0.04,0.31,Cubic,26251,CLOQUET 7,0.8,
Minnesota Northern,500602,BIT (Bituminous Coal),COHASSET 3 6,1,Closed,268.13,96.53,1.0515,YES,YES,321.75,74.23,268.13,-32.71,124.95,Cubic,26252,COHASSET 3,268.13,13.7241583
Minnesota Northern,500612,BIT (Bituminous Coal),COHASSET 3 7,1,Closed,268.13,72.03,1.047,YES,YES,321.75,132.9,268.13,-32.71,124.95,Cubic,26252,COHASSET 3,268.13,15.77050165
Minnesota Northern,500622,BIT (Bituminous Coal),COHASSET 3 8,1,Closed,268.13,124.95,1.042,YES,YES,321.75,39.18,268.13,-32.71,124.95,Cubic,26252,COHASSET 3,268.13,13.6428149
Minnesota Northern,500632,BIT (Bituminous Coal),COHASSET 3 9,1,Closed,268.13,124.95,1.042,YES,YES,321.75,130.18,268.13,-32.71,124.95,Cubic,26252,COHASSET 3,268.13,14.51168364
Minnesota Northern,500662,BIT (Bituminous Coal),AURORA 32 1,1,Closed,58.0,27.03,1.048,YES,YES,69.6,6.24,58.0,-7.08,27.03,Cubic,26253,AURORA 32,58.0,8.649706458
Minnesota Northern,500662,BIT (Bituminous Coal),AURORA 32 1,2,Open,0.0,0.0,1.048,YES,YES,69.6,25.32,58.0,-7.08,27.03,Cubic,26253,AURORA 32,58.0,0.0
Minnesota Northern,500742,WND (Wind),MOORHEAD 7 2,2,Closed,0.7,0.08,1.0285,YES,YES,0.84,0.35,0.7,-0.1,0.15,Cubic,26254,MOORHEAD 7,0.7,
Minnesota Northern,500742,WND (Wind),MOORHEAD 7 2,1,Open,0.0,0.0,1.0285,YES,YES,0.84,0.2,0.7,-0.1,0.15,Cubic,26254,MOORHEAD 7,0.7,
Minnesota Northern,500772,WAT (Water),GRAND RAPIDS 36 1,3,Closed,1.9,0.73,1.0435,YES,YES,2.28,0.73,1.9,-0.09,0.73,Cubic,26255,GRAND RAPIDS 36,1.9,
Minnesota Northern,500772,WAT (Water),GRAND RAPIDS 36 1,2,Closed,0.5,0.19,1.0435,YES,YES,0.6,0.1,0.5,-0.02,0.19,Cubic,26255,GRAND RAPIDS 36,0.5,
Minnesota Northern,500772,WAT (Water),GRAND RAPIDS 36 1,1,Closed,0.5,0.19,1.0435,YES,YES,0.6,0.1,0.5,-0.02,0.19,Cubic,26255,GRAND RAPIDS 36,0.5,
Minnesota Northern,500792,WND (Wind),MORRIS 11 1,1,Closed,1.7,-0.24,1.038,YES,YES,2.04,0.29,1.7,-0.24,0.36,Cubic,26256,MORRIS 11,1.7,
Minnesota Northern,500812,WAT (Water),BRAINERD 4 1,5,Closed,0.58,0.22,1.04,YES,YES,0.7,0.06,0.58,-0.03,0.22,Cubic,26257,BRAINERD 4,0.58,
Minnesota Northern,500812,WAT (Water),BRAINERD 4 1,3,Closed,0.58,0.22,1.04,YES,YES,0.7,0.06,0.58,-0.03,0.22,Cubic,26257,BRAINERD 4,0.58,
Minnesota Northern,500812,WAT (Water),BRAINERD 4 1,2,Closed,0.58,0.22,1.04,YES,YES,0.7,0.18,0.58,-0.03,0.22,Cubic,26257,BRAINERD 4,0.58,
Minnesota Northern,500812,WAT (Water),BRAINERD 4 1,4,Open,0.0,0.0,1.04,YES,YES,0.7,0.09,0.58,-0.03,0.22,Cubic,26257,BRAINERD 4,0.58,
Minnesota Northern,500812,WAT (Water),BRAINERD 4 1,1,Open,0.0,0.0,1.04,YES,YES,0.7,0.27,0.58,-0.03,0.22,Cubic,26257,BRAINERD 4,0.58,
Minnesota Northern,500842,BIT (Bituminous Coal),CROOKSTON 4 2,2,Open,0.0,0.0,1.04,YES,YES,3.9,0.78,3.25,-0.4,1.51,Cubic,26258,CROOKSTON 4,3.25,0.0
Minnesota Northern,500842,BIT (Bituminous Coal),CROOKSTON 4 2,1,Open,0.0,0.0,1.04,YES,YES,3.9,0.9,3.25,-0.4,1.51,Cubic,26258,CROOKSTON 4,3.25,0.0
Minnesota Northern,500882,WAT (Water),INTERNATIONAL FALLS 4 3,2,Closed,2.37,0.91,1.038,YES,YES,2.84,0.4,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500882,WAT (Water),INTERNATIONAL FALLS 4 3,1,Closed,2.37,0.91,1.038,YES,YES,2.84,0.64,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500892,WAT (Water),INTERNATIONAL FALLS 4 4,1,Closed,2.37,0.91,1.0375,YES,YES,2.84,0.66,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500892,WAT (Water),INTERNATIONAL FALLS 4 4,2,Open,0.0,0.0,1.0375,YES,YES,2.84,1.11,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500902,WAT (Water),INTERNATIONAL FALLS 4 5,1,Closed,2.37,0.91,1.038,YES,YES,2.84,0.94,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500912,WAT (Water),INTERNATIONAL FALLS 4 6,1,Closed,2.37,0.91,1.038,YES,YES,2.84,0.29,2.37,-0.12,0.91,Cubic,26259,INTERNATIONAL FALLS 4,2.37,
Minnesota Northern,500952,BIT (Bituminous Coal),DRAYTON 2 2,1,Open,0.0,0.0,1.04,YES,YES,7.2,1.62,6.0,-0.73,2.8,Cubic,26260,DRAYTON 2,6.0,0.0
Minnesota Northern,500982,DFO (Distillate Fuel Oil),ALEXANDRIA 34 1,4,Closed,3.07,1.43,1.041,YES,YES,3.68,1.51,3.07,-0.37,1.43,Cubic,26261,ALEXANDRIA 34,3.07,0.0285
Minnesota Northern,500982,DFO (Distillate Fuel Oil),ALEXANDRIA 34 1,3,Closed,3.07,1.43,1.041,YES,YES,3.68,0.33,3.07,-0.37,1.43,Cubic,26261,ALEXANDRIA 34,3.07,0.09
Minnesota Northern,500982,DFO (Distillate Fuel Oil),ALEXANDRIA 34 1,2,Closed,3.07,1.43,1.041,YES,YES,3.68,0.96,3.07,-0.37,1.43,Cubic,26261,ALEXANDRIA 34,3.07,0.0715
Minnesota Northern,500982,DFO (Distillate Fuel Oil),ALEXANDRIA 34 1,1,Closed,1.0,0.47,1.041,YES,YES,1.2,0.28,1.0,-0.12,0.47,Cubic,26261,ALEXANDRIA 34,1.0,0.1065
Minnesota Northern,501012,BIT (Bituminous Coal),EAST GRAND FORKS 4 2,1,Open,0.0,0.0,1.04,YES,YES,4.5,1.64,3.75,-0.46,1.75,Cubic,26262,EAST GRAND FORKS 4,3.75,0.0
Minnesota Northern,501022,BIT (Bituminous Coal),EAST GRAND FORKS 4 3,1,Open,0.0,0.0,1.04,YES,YES,4.5,0.77,3.75,-0.46,1.75,Cubic,26262,EAST GRAND FORKS 4,3.75,0.0
Minnesota Northern,501062,DFO (Distillate Fuel Oil),PINE CITY 6 2,1,Closed,25.0,-1.84,1.0405,YES,YES,30.0,5.95,25.0,-3.05,11.65,Cubic,26263,PINE CITY 6,25.0,0.6785
Minnesota Northern,501092,BIT (Bituminous Coal),FERGUS FALLS 7 1,1,Closed,64.7,30.15,1.046,YES,YES,77.64,19.87,64.7,-7.89,30.15,Cubic,26264,FERGUS FALLS 7,64.7,8.784898477
Minnesota Northern,501092,BIT (Bituminous Coal),FERGUS FALLS 7 1,2,Open,0.0,0.0,1.046,YES,YES,77.64,18.6,64.7,-7.89,30.15,Cubic,26264,FERGUS FALLS 7,64.7,0.0
Minnesota Northern,501142,DFO (Distillate Fuel Oil),THIEF RIVER FALLS 4 1,4,Closed,1.5,-0.18,1.041,YES,YES,1.8,0.26,1.5,-0.18,0.7,Cubic,26265,THIEF RIVER FALLS 4,1.5,0.0525
Minnesota Northern,501142,DFO (Distillate Fuel Oil),THIEF RIVER FALLS 4 1,3,Closed,1.5,-0.18,1.041,YES,YES,1.8,0.63,1.5,-0.18,0.7,Cubic,26265,THIEF RIVER FALLS 4,1.5,0.0425
Minnesota Northern,501142,DFO (Distillate Fuel Oil),THIEF RIVER FALLS 4 1,2,Closed,1.5,-0.18,1.041,YES,YES,1.8,0.41,1.5,-0.18,0.7,Cubic,26265,THIEF RIVER FALLS 4,1.5,0.049
Minnesota Northern,501142,DFO (Distillate Fuel Oil),THIEF RIVER FALLS 4 1,1,Closed,1.5,-0.18,1.041,YES,YES,1.8,0.75,1.5,-0.18,0.7,Cubic,26265,THIEF RIVER FALLS 4,1.5,0.0375
Minnesota Southern,513602,WND (Wind),LAKE WILSON 1 1,1,Closed,85.5,18.21,1.048,YES,YES,102.6,16.45,85.5,-12.31,18.21,Cubic,26891,LAKE WILSON 1,85.5,
Minnesota Southern,513662,WND (Wind),HENDRICKS 1 2,2,Closed,1.9,-0.27,1.04,YES,YES,2.28,0.86,1.9,-0.27,0.4,Cubic,26892,HENDRICKS 1,1.9,
Minnesota Southern,513662,WND (Wind),HENDRICKS 1 2,1,Closed,1.9,-0.27,1.04,YES,YES,2.28,0.83,1.9,-0.27,0.4,Cubic,26892,HENDRICKS 1,1.9,
Minnesota Southern,513672,WND (Wind),HENDRICKS 1 3,2,Closed,1.9,-0.27,1.04,YES,YES,2.28,0.23,1.9,-0.27,0.4,Cubic,26892,HENDRICKS 1,1.9,
Minnesota Southern,513672,WND (Wind),HENDRICKS 1 3,1,Open,0.0,0.0,1.04,YES,YES,2.28,0.29,1.9,-0.27,0.4,Cubic,26892,HENDRICKS 1,1.9,
Minnesota Southern,513712,DFO (Distillate Fuel Oil),TRUMAN 2,4,Open,0.0,0.0,1.04,YES,YES,1.62,0.37,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513712,DFO (Distillate Fuel Oil),TRUMAN 2,3,Open,0.0,0.0,1.04,YES,YES,1.62,0.5,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513712,DFO (Distillate Fuel Oil),TRUMAN 2,2,Open,0.0,0.0,1.04,YES,YES,1.62,0.61,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513712,DFO (Distillate Fuel Oil),TRUMAN 2,1,Open,0.0,0.0,1.04,YES,YES,1.62,0.52,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513742,DFO (Distillate Fuel Oil),TRUMAN 5,1,Open,0.0,0.0,1.04,YES,YES,1.62,0.3,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513752,DFO (Distillate Fuel Oil),TRUMAN 6,1,Open,0.0,0.0,1.04,YES,YES,1.62,0.45,1.35,-0.16,0.63,Cubic,26893,TRUMAN,1.35,0.0
Minnesota Southern,513802,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 2,2,Open,0.0,0.0,1.04,YES,YES,1.56,0.41,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513802,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 2,1,Open,0.0,0.0,1.04,YES,YES,1.56,0.28,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513812,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 3,2,Open,0.0,0.0,1.04,YES,YES,1.56,0.33,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513812,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 3,1,Open,0.0,0.0,1.04,YES,YES,1.56,0.26,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513822,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 4,1,Open,0.0,0.0,1.04,YES,YES,1.56,0.41,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513832,DFO (Distillate Fuel Oil),BLOOMING PRAIRIE 2 5,1,Open,0.0,0.0,1.04,YES,YES,1.56,0.15,1.3,-0.16,0.61,Cubic,26894,BLOOMING PRAIRIE 2,1.3,0.0
Minnesota Southern,513872,BIT (Bituminous Coal),WILLMAR 4 2,1,Closed,18.0,-0.52,1.046,YES,YES,21.6,1.88,18.0,-2.2,8.39,Cubic,26895,WILLMAR 4,18.0,8.151282729
Minnesota Southern,513952,DFO (Distillate Fuel Oil),MAPLE LAKE 2 6,1,Closed,25.0,-2.01,1.033,YES,YES,30.0,10.82,25.0,-3.05,11.65,Cubic,26896,MAPLE LAKE 2,25.0,0.8245
Minnesota Southern,514002,DFO (Distillate Fuel Oil),SLEEPY EYE 2 3,2,Closed,1.9,-0.23,1.012,YES,YES,2.28,0.23,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.049
Minnesota Southern,514002,DFO (Distillate Fuel Oil),SLEEPY EYE 2 3,1,Closed,1.9,-0.23,1.012,YES,YES,2.28,0.37,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.045
Minnesota Southern,514012,DFO (Distillate Fuel Oil),SLEEPY EYE 2 4,2,Closed,1.9,-0.19,1.012,YES,YES,2.28,0.53,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.0615
Minnesota Southern,514012,DFO (Distillate Fuel Oil),SLEEPY EYE 2 4,1,Closed,1.9,-0.19,1.012,YES,YES,2.28,0.78,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.054
Minnesota Southern,514022,DFO (Distillate Fuel Oil),SLEEPY EYE 2 5,2,Closed,1.9,-0.23,1.0,YES,YES,2.28,0.69,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.0575
Minnesota Southern,514022,DFO (Distillate Fuel Oil),SLEEPY EYE 2 5,1,Closed,1.9,-0.23,1.0,YES,YES,2.28,0.65,1.9,-0.23,0.89,Cubic,26897,SLEEPY EYE 2,1.9,0.0585
Minnesota Southern,514062,WND (Wind),NORTHFIELD 15 2,1,Closed,2.5,0.53,1.04,YES,YES,3.0,0.3,2.5,-0.36,0.53,Cubic,26898,NORTHFIELD 15,2.5,
Minnesota Southern,514062,WND (Wind),NORTHFIELD 15 2,2,Closed,1.6,0.34,1.04,YES,YES,1.92,0.73,1.6,-0.23,0.34,Cubic,26898,NORTHFIELD 15,1.6,
Minnesota Southern,514072,WND (Wind),NORTHFIELD 15 3,2,Closed,1.6,0.34,1.04,YES,YES,1.92,0.51,1.6,-0.23,0.34,Cubic,26898,NORTHFIELD 15,1.6,
Minnesota Southern,514072,WND (Wind),NORTHFIELD 15 3,1,Closed,1.6,0.34,1.04,YES,YES,1.92,0.21,1.6,-0.23,0.34,Cubic,26898,NORTHFIELD 15,1.6,
Minnesota Southern,514112,DFO (Distillate Fuel Oil),SAINT PAUL 71 2,2,Closed,2.0,0.93,1.04,YES,YES,2.4,0.54,2.0,-0.24,0.93,Cubic,26899,SAINT PAUL 71,2.0,0.07
Minnesota Southern,514112,DFO (Distillate Fuel Oil),SAINT PAUL 71 2,1,Closed,2.0,0.93,1.04,YES,YES,2.4,0.99,2.0,-0.24,0.93,Cubic,26899,SAINT PAUL 71,2.0,0.056
Minnesota Southern,514122,DFO (Distillate Fuel Oil),SAINT PAUL 71 3,2,Closed,2.0,0.93,1.04,YES,YES,2.4,0.89,2.0,-0.24,0.93,Cubic,26899,SAINT PAUL 71,2.0,0.063
Minnesota Southern,514122,DFO (Distillate Fuel Oil),SAINT PAUL 71 3,1,Closed,2.0,0.93,1.04,YES,YES,2.4,0.76,2.0,-0.24,0.93,Cubic,26899,SAINT PAUL 71,2.0,0.067
Minnesota Southern,514132,DFO (Distillate Fuel Oil),SAINT PAUL 71 4,1,Closed,1.2,0.56,1.04,YES,YES,1.44,0.16,1.2,-0.15,0.56,Cubic,26899,SAINT PAUL 71,1.2,0.029
Minnesota Southern,514172,WND (Wind),WORTHINGTON 8 2,1,Closed,4.0,-0.58,1.04,YES,YES,4.8,1.21,4.0,-0.58,0.85,Cubic,26900,WORTHINGTON 8,4.0,
Minnesota Southern,514192,NG (Natural Gas),MINNEAPOLIS 91 1,1,Closed,13.0,6.62,1.04,YES,YES,15.6,1.42,13.0,-1.44,6.62,Cubic,26901,MINNEAPOLIS 91,13.0,4.627465303
Minnesota Southern,514212,WND (Wind),PIPESTONE 3 1,2,Closed,2.0,-0.29,1.04,YES,YES,2.4,0.55,2.0,-0.29,0.43,Cubic,26902,PIPESTONE 3,2.0,
Minnesota Southern,514212,WND (Wind),PIPESTONE 3 1,1,Open,0.0,0.0,1.04,YES,YES,2.4,0.45,2.0,-0.29,0.43,Cubic,26902,PIPESTONE 3,2.0,
Minnesota Southern,514222,WND (Wind),PIPESTONE 3 2,2,Closed,2.0,-0.29,1.0425,YES,YES,2.4,0.36,2.0,-0.29,0.43,Cubic,26902,PIPESTONE 3,2.0,
Minnesota Southern,514222,WND (Wind),PIPESTONE 3 2,1,Closed,2.0,-0.29,1.0425,YES,YES,2.4,0.94,2.0,-0.29,0.43,Cubic,26902,PIPESTONE 3,2.0,
Minnesota Southern,514222,WND (Wind),PIPESTONE 3 2,3,Open,0.0,0.0,1.0425,YES,YES,2.4,0.72,2.0,-0.29,0.43,Cubic,26902,PIPESTONE 3,2.0,
Minnesota Southern,514292,DFO (Distillate Fuel Oil),WELLS 7 5,2,Open,0.0,0.0,1.04,YES,YES,1.99,0.6,1.66,-0.2,0.77,Cubic,26903,WELLS 7,1.66,0.0
Minnesota Southern,514292,DFO (Distillate Fuel Oil),WELLS 7 5,1,Open,0.0,0.0,1.04,YES,YES,1.99,0.61,1.66,-0.2,0.77,Cubic,26903,WELLS 7,1.66,0.0
Minnesota Southern,514302,DFO (Distillate Fuel Oil),WELLS 7 6,1,Open,0.0,0.0,1.04,YES,YES,1.99,0.65,1.66,-0.2,0.77,Cubic,26903,WELLS 7,1.66,0.0
Minnesota Southern,514312,DFO (Distillate Fuel Oil),WELLS 7 7,2,Open,0.0,0.0,1.04,YES,YES,1.99,0.64,1.66,-0.2,0.77,Cubic,26903,WELLS 7,1.66,0.0
